event_id:ID(Event),name,date:DATE,address,lat:FLOAT,lon:FLOAT
99400626292,Revetlla de Sant Joan al Casal de Barri La Llacuna,2022-06-14,Carrer de Bolívia,41.40308185336099,2.1910866674917613
99400626726,"Exposició ""Aigua viva""",2021-03-03,C Garbí,41.45296545224615,2.188036804130217
99400637814,"Mostra de la Biennal d’art ""El Venadito"". 4a Edició Primats",2022-04-14,Gran Via de les Corts Catalanes,41.40487897583886,2.18840476699031
99400622087,Campus Olímpia Específic de 'Gimnàstica rítmica' per a infants i adolescents de 9 a 17 anys al CEM Olímpics Vall d'Hebron,2022-04-03,Pg Vall d'Hebron,41.42789677307302,2.1452465998415344
99400622187,Campus Olímpia Específic de 'Patinatge artístic' per a infants i adolescents de 8 a 17 anys als Pavellons Poliesportius Municipals Camp del Ferro,2022-03-30,Pl Albert Badia i Mur,41.42786882011124,2.1935644214906227
99400622211,Campus Olímpia de natura per a infants i adolescents de 11 a 16 anys a l'Institut Príncep de Viana - Valldemossa,2022-03-30,C Torroella de Montgrí,41.42792286266487,2.1871253300366518
99400236844,Taller 'Clik. Activitats d'iniciació científica'  *Suspès*,2021-10-27,Carrer d'Isaac Newton,41.41329827278904,2.1306762762550275
99400622721,Casal d'estiu 'Valors 2022- Mare de Déu de Montserrat' per a infants i adolescents de 3 a 12 anys a l'Escola Mare de Déu de Montserrat,2022-03-27,C Natzaret,41.42613919728666,2.135799470179093
99400626888,"Espectacle de dansa ""Seises"", d’Israel Galván amb l’Escolania de Montserrat",2022-04-27,Lleida,41.370538264069474,2.157271883570921
99400626893,"Espectacle ""FiQ (Desperta't)"", a càrrec de Groupe Acrobatique de Tanger",2022-04-27,Pg Santa Madrona,41.36812384413011,2.158482875531215
99400629715,Mercat de Pagès a Vallcarca i els Penitents,2021-10-21,Av Vallcarca,41.41187048356071,2.1451632515859886
99400227217,Art en Joc. 'Joc de Pistes Caixaforum'  *Suspès*,2021-11-05,Avinguda de Francesc Ferrer i Guàrdia,41.37132601483052,2.1495935126379413
99400263432,Taller 'Planetari bombolla',2022-04-26,Carrer d'Isaac Newton,41.41329827278904,2.1306762762550275
99400622344,Casal esportiu 'Parkour i acrobàcies' per a infants i adolescents de 6 a 17 anys a l'Institut Salvador Seguí,2022-04-20,C Santander,41.42309401778554,2.196790431984144
99400622349,Campus Olímpia Específic 'Futbol Sala' per a infants i adolescents de 7 a 17 anys a les Instal·lacions de l'Institut Salvador Seguí,2022-04-20,C Santander,41.42309401778554,2.196790431984144
99400612771,Exposició 'La Barcelona antiga i medieval en el conjunt monumental definit al segle XX a la Plaça del Rei',2021-03-03,Plaça del Rei,41.38429548881281,2.1772601428647365
99400650455,Casal d'estiu 'Una ciutat per descobrir' per a infants de 5 a 11 anys a la Ludoteca Ca l'Arnó,2022-04-13,C Menorca,41.41904868146593,2.1954090582029817
99400655123,Itinerari urbà 'L'Estat català medieval i modern',2022-06-07,Plaça de Pau Vila,41.38070019657675,2.185521069189538
99400655138,Visites guiades - Tour virtual 'Barcelona Walking Tours Modernisme',2022-06-07,Plaça de Catalunya,41.38666133472934,2.171438214409541
99400230588,'Com s'inventen els instruments'. Visites per a escoles,2021-03-03,Carrer de Lepant,41.398398009794896,2.184885139917014
99400202657,Casal d'estiu per a infants i adolescents de 4 a 12 anys a la Ludoteca Arimel,2022-04-13,C Santuari,41.42029167337291,2.1512033227677425
99400652028,Campus Olímpia Específic de 'Futbol' per a joves de 13 a 17 anys al FC Martinenc (CEM Guinardó),2022-04-02,C Telègraf,41.417043044689,2.173643558580499
99400677393,"Concert ""Joana Serrat""",2022-01-26,C Nou de la Rambla,41.37437345529078,2.1695075348590223
99400677397,Visites comentades a la Lleialtat Santsenca 'Si les parets parlessin',2022-04-06,Carrer d'Olzinelles,41.37291765088582,2.13669817907462
99400677279,Patis escolars oberts al barri - Escola Torrent d'en Melis,2021-10-01,Carrer de Varsòvia,41.41708143014222,2.171881720640319
99400677297,Patis escolars oberts al barri - Institut Escola El Til·ler,2021-10-01,Passeig de Mollerussa,41.43851226233614,2.20266592075902
99400677298,Patis escolars oberts al barri - Escola Can Fabra,2021-10-28,Carrer de Sant Adrià,41.433793974354174,2.1908326284827284
99400677303,Patis escolars oberts al barri - Escola Vila Olímpica,2021-10-01,Carrer de Carmen Amaya,41.39505493685655,2.203666123017716
99400678085,Fira Artesanal 'Artesans de Sant Martí' a la Rambla del Poblenou,2021-10-19,Rambla del Poblenou,41.39813818360764,2.2053648914566284
99400678321,"Espectacle ""Per fi sol!"" de Carles Sans",2022-01-31,Pl Urquinaona,41.38888805495527,2.1736169049485072
99400249169,XXIX Festival Internacional de Carilló de Barcelona,2022-06-07,Pl Sant Jaume,41.38283778118398,2.17681821745256
1318132556,Visites a la planta de tractament de residus Ecoparc Barcelona,2021-10-27,A Zona Franca,41.322124522540776,2.135827682364086
99400243401,Casal d'estiu 'La clau màgica' per a infants i adolescents de 3 a 14 anys a l'Escola Catalònia,2022-04-25,C Perú,41.41288273565778,2.201376087453191
99400221735,"Visita dinamitzada 'Una habitació própia. Diferència, igualtat i equitat de les dones al segle XIX",2022-06-07,Plaça de Sant Iu,41.38420549734736,2.17695685162379
99400593094,'Activa't als parcs' als Jardins de la Vil·la Amèlia,2022-05-23,Carrer d'Eduardo Conde,41.3939061996762,2.1211872573336934
99400593095,'Activa't als parcs' als Jardins del Mestre Balcells,2022-05-23,C Sant Salvador,41.40737937950329,2.1540303051961045
99400593098,'Activa't als parcs' als Jardins de Juan Ponce,2022-05-23,Ctra Carmel,41.41813481606472,2.156577755133592
99400593113,'Activa't als parcs' a la Rambla de Prim,2022-05-23,Rbla Prim,41.4140651535451,2.2151956486918256
99400593114,'Activa't als parcs' als Jardins de la Indústria,2022-05-23,Carrer de la Indústria,41.40796085984798,2.171030080755086
99400042560,Ballada de sardanes amb la Cobla Sant Jordi - Ciutat de Barcelona,2022-06-03,Plaça de Sant Jaume,41.38254105123275,2.177172350140966
99400420091,"Espectacle ""Agencia matrimonial: 7 d'amor""",2022-06-13,C Terol,41.40328337926498,2.1585803536335804
99400386888,Baixada d'andròmines,2022-05-28,Carrer de Nàpols,41.39367157911195,2.1839578397165678
